time,seconds_elapsed,z,y,x
1760285984102813000,100.81581298828125,9.567529678344727,2.9520506858825684,-0.2849099934101105
1760285984112812800,100.82581274414062,9.548376083374023,2.9472622871398926,-0.26815059781074524
1760285984122813000,100.83581298828125,9.507674217224121,2.942473888397217,-0.24420857429504395
1760285984132812800,100.84581274414063,9.404723167419434,2.956839084625244,-0.24660277366638184
1760285984142813000,100.85581298828124,9.280224800109863,2.978386878967285,-0.26096799969673157
1760285984152812800,100.86581274414063,9.150938034057617,2.9975404739379883,-0.26575639843940735
1760285984162813000,100.87581298828125,9.055170059204102,2.999934673309326,-0.26575639843940735
1760285984172812800,100.88581274414062,9.033622741699219,2.985569477081299,-0.2585737705230713
1760285984182813000,100.89581298828125,9.107842445373535,2.9735984802246094,-0.23942017555236816
1760285984192812300,100.90581225585937,9.186851501464844,2.9927520751953125,-0.23942017555236816
1760285984202812400,100.9158125,9.241917610168457,3.002328872680664,-0.23702596127986908
1760285984212812300,100.92581225585937,9.232340812683105,2.985569477081299,-0.2346317619085312
1760285984222812400,100.9358125,9.1940336227417,2.96162748336792,-0.2298433631658554
1760285984232812300,100.94581225585938,9.124602317810059,2.964021682739258,-0.22026655077934265
1760285984242812400,100.9558125,9.06714153289795,2.9544448852539062,-0.21547815203666687
1760285984252812300,100.96581225585938,9.062353134155273,2.9544448852539062,-0.22026655077934265
1760285984262812400,100.9758125,9.095871925354004,2.9688100814819336,-0.2346317619085312
1760285984272812300,100.98581225585937,9.158121109008789,2.9712042808532715,-0.23702596127986908
1760285984282812400,100.9958125,9.263465881347656,2.9281086921691895,-0.17477671802043915
1760285984292812300,101.00581225585937,9.311349868774414,2.9065608978271484,-0.2106897532939911
1760285984302812400,101.0158125,9.313743591308594,2.9544448852539062,-0.2537853717803955
1760285984312812300,101.02581225585938,9.323320388793945,2.999934673309326,-0.31124621629714966
1760285984322812400,101.0358125,9.375992774963379,2.999934673309326,-0.3471592366695404
1760285984332812300,101.04581225585937,9.481337547302246,3.0190882682800293,-0.37828385829925537
1760285984342812400,101.0558125,9.567529678344727,2.980781078338623,-0.3663128614425659
1760285984352812300,101.06581225585937,9.58668327331543,2.9065608978271484,-0.33758243918418884
1760285984362812400,101.0758125,9.579500198364258,2.87064790725708,-0.3208230137825012
1760285984372812300,101.08581225585938,9.557952880859375,2.8874073028564453,-0.31603461503982544
1760285984382812400,101.0958125,9.47654914855957,2.935291290283203,-0.33758243918418884
1760285984392812300,101.10581225585938,9.38556957244873,2.96162748336792,-0.35913026332855225
1760285984402812400,101.1158125,9.337685585021973,2.978386878967285,-0.363918662071228
1760285984412812300,101.12581225585937,9.378387451171875,2.920926094055176,-0.40701428055763245
1760285984422812400,101.1358125,9.414299964904785,2.937685489654541,-0.3926490843296051
1760285984432812300,101.14581225585937,9.500492095947266,3.0334534645080566,-0.31124621629714966
