time,seconds_elapsed,z,y,x
1760285883411411500,0.124411376953125,-0.009697485715150833,0.03627012297511101,-0.07147123664617538
1760285883444448500,0.157448486328125,-0.009697485715150833,0.03627012297511101,-0.07147123664617538
1760285883454448400,0.167448486328125,-0.009697485715150833,0.03627012297511101,-0.07147123664617538
1760285883464448500,0.177448486328125,0.00557414535433054,-0.015042556449770927,-0.08857546001672745
1760285883474448400,0.187448486328125,0.00862847175449133,-0.014431691728532314,-0.09712757170200348
1760285883484448500,0.197448486328125,0.008017606101930141,-0.013209961354732513,-0.09285151958465576
1760285883494448400,0.207448486328125,0.0031306843739002943,-0.015653422102332115,-0.07880161702632904
1760285883504448500,0.217448486328125,-0.0029779679607599974,-0.016264287754893303,-0.05742133408784866
1760285883514448400,0.227448486328125,-0.0029779679607599974,-0.009544769302010536,-0.03298672288656235
1760285883524448500,0.237448486328125,-0.004810563754290342,-0.009544769302010536,-0.01038470957428217
1760285883534448400,0.247448486328125,-0.007864889688789845,-0.025427265092730522,-0.00427605677396059
1760285883544448500,0.257448486328125,-0.009697485715150833,-0.04619668424129486,-0.006719517521560192
1760285883554448400,0.267448486328125,-0.008475755341351032,-0.060246583074331284,-0.015882495790719986
1760285883564448500,0.277448486328125,-0.006643159314990044,-0.060246583074331284,-0.030543262138962746
1760285883574448400,0.287448486328125,-0.006032294128090143,-0.0492510087788105,-0.04581489413976669
1760285883584448500,0.297448486328125,-0.0035888333804905415,-0.04680754989385605,-0.059864792972803116
1760285883594448400,0.307448486328125,0.0012980886967852712,-0.051083605736494064,-0.07696902006864548
1760285883604448500,0.317448486328125,-0.0005345070967450738,-0.04619668424129486,-0.08185594528913498
1760285883614448400,0.327448486328125,0.0006872233934700489,-0.03703370690345764,-0.07391469180583954
1760285883624448500,0.337448486328125,0.0037415495608001947,-0.021151209250092506,-0.056810468435287476
1760285883634448600,0.34744873046875,0.0031306843739002943,-0.0009926559869199991,-0.030543262138962746
1760285883644448500,0.357448486328125,0.0006872233934700489,0.021609358489513397,0.0012217304902151227
1760285883654448600,0.36744873046875,0.0012980886967852712,0.04909829422831535,0.03176499158143997
1760285883664448500,0.377448486328125,0.0031306843739002943,0.082085020840168,0.048258353024721146
1760285883674448600,0.38744873046875,0.0037415495608001947,0.07108944654464722,0.031154127791523933
1760285883684448500,0.397448486328125,0.002519819187000394,0.039324451237916946,-0.003054326167330146
1760285883694448600,0.40744873046875,-0.0029779679607599974,0.005115996580570936,-0.036041051149368286
1760285883704448500,0.417448486328125,-0.007254024967551231,-0.024205535650253296,-0.06108652427792549
1760285883714448600,0.42744873046875,-0.009697485715150833,-0.04375322163105011,-0.07880161702632904
1760285883724448500,0.437448486328125,-0.009697485715150833,-0.04558581858873367,-0.06841690838336945
