time,seconds_elapsed,z,y,x
1760285883521411600,0.23441162109375,9.701604843139648,2.051830768585205,0.17477671802043915
1760285883531411500,0.244411376953125,9.68005657196045,2.0685901641845703,0.1628057211637497
1760285883541411600,0.25441162109375,9.646537780761719,2.0398597717285156,0.17956513166427612
1760285883551411500,0.264411376953125,9.615413665771484,2.03507137298584,0.15083470940589905
1760285883561411600,0.27441162109375,9.641749382019043,2.0207061767578125,0.16519992053508759
1760285883571411500,0.284411376953125,9.617807388305664,2.008735179901123,0.15801730751991272
1760285883581411600,0.29441162109375,9.605836868286133,2.0159177780151367,0.12689268589019775
1760285883591411500,0.304411376953125,9.598653793334961,2.0207061767578125,0.19632454216480255
1760285883601411600,0.31441162109375,9.627384185791016,1.987187385559082,0.19632454216480255
1760285883611411500,0.324411376953125,9.665691375732422,2.008735179901123,0.19632454216480255
1760285883621411600,0.33441162109375,9.665691375732422,2.013523578643799,0.20350714027881622
1760285883631411700,0.34441162109375,9.648932456970215,2.008735179901123,0.17238251864910126
1760285883641411600,0.35441162109375,9.634567260742188,1.9943699836730957,0.12928688526153564
1760285883651411700,0.36441162109375,9.624990463256836,2.0159177780151367,0.1173158809542656
1760285883661411600,0.37441162109375,9.543587684631348,1.9943699836730957,0.1364694982767105
1760285883671411700,0.38441162109375,9.397541046142578,1.9919757843017578,0.1173158809542656
1760285883681411600,0.39441162109375,9.354445457458496,2.0039467811584473,0.10055647045373917
1760285883691411700,0.40441162109375,9.378387451171875,1.987187385559082,0.10055647045373917
1760285883701411600,0.41441162109375,9.431059837341309,1.9943699836730957,0.0933738648891449
1760285883711411700,0.42441162109375,9.610625267028809,1.944091796875,0.10534487664699554
1760285883721411600,0.43441162109375,9.723152160644531,1.9369091987609863,0.11013327538967133
1760285883731411700,0.44441162109375,9.751882553100586,1.9560627937316895,0.10055647045373917
1760285883741411600,0.45441162109375,9.708786964416504,1.9512743949890137,0.1364694982767105
1760285883751411700,0.46441162109375,9.641749382019043,1.9776105880737305,0.15801730751991272
1760285883761411600,0.47441162109375,9.610625267028809,1.98958158493042,0.12928688526153564
1760285883771411700,0.48441162109375,9.636960983276367,2.0039467811584473,0.1364694982767105
1760285883781411600,0.49441162109375,9.605836868286133,1.9728221893310547,0.12210428714752197
1760285883791411700,0.50441162109375,9.557952880859375,1.9967641830444336,0.1604115068912506
1760285883801411600,0.51441162109375,9.538799285888672,2.0183119773864746,0.16519992053508759
1760285883811411700,0.52441162109375,9.52922248840332,2.008735179901123,0.1604115068912506
1760285883821411600,0.53441162109375,9.56274127960205,1.9847931861877441,0.1388636976480484
1760285883831411700,0.54441162109375,9.608230590820312,1.9847931861877441,0.12210428714752197
1760285883841411600,0.55441162109375,9.596260070800781,1.9823989868164062,0.0694318488240242
1760285883851411700,0.56441162109375,9.596260070800781,1.987187385559082,0.09576806426048279
1760285883861411600,0.57441162109375,9.584288597106934,1.944091796875,0.1149216815829277
1760285883871411700,0.58441162109375,9.577106475830078,1.9297266006469727,0.1604115068912506
1760285883881411600,0.59441162109375,9.584288597106934,1.9105730056762695,0.16519992053508759
1760285883891411700,0.60441162109375,9.648932456970215,1.9033904075622559,0.1604115068912506
1760285883901411600,0.61441162109375,9.692028045654297,1.9560627937316895,0.14365209639072418
1760285883911411700,0.62441162109375,9.684844970703125,1.9488801956176758,0.1388636976480484
1760285883921411600,0.63441162109375,9.574711799621582,1.9512743949890137,0.12449848651885986
1760285883931411700,0.64441162109375,9.455001831054688,1.9704279899597168,0.1173158809542656
1760285883941411600,0.65441162109375,9.447818756103516,1.9177556037902832,0.12928688526153564
1760285883951411700,0.66441162109375,9.457395553588867,1.8842366933822632,0.14604631066322327
1760285883961411600,0.67441162109375,9.52922248840332,1.8986018896102905,0.17717093229293823
1760285883971411700,0.68441162109375,9.555558204650879,1.9273324012756348,0.14844051003456116
1760285883981411600,0.69441162109375,9.560346603393555,1.9512743949890137,0.08379705995321274
1760285883991411700,0.70441162109375,9.550769805908203,1.9584569931030273,0.07182604819536209
1760285884001411600,0.71441162109375,9.490914344787598,1.944091796875,0.08858546614646912
1760285884011411700,0.72441162109375,9.507674217224121,1.920149803161621,0.1412578970193863
1760285884021411600,0.73441162109375,9.574711799621582,1.9584569931030273,0.1412578970193863
1760285884031411700,0.74441162109375,9.567529678344727,1.968033790588379,0.13407529890537262
1760285884041411600,0.75441162109375,9.538799285888672,1.9800047874450684,0.2561795711517334
1760285884051411700,0.76441162109375,9.615413665771484,1.9752163887023926,0.19153612852096558
1760285884061411600,0.77441162109375,9.601048469543457,1.9800047874450684,0.1173158809542656
1760285884071411700,0.78441162109375,9.601048469543457,1.9776105880737305,0.14604631066322327
1760285884081411600,0.79441162109375,9.58668327331543,1.9967641830444336,0.14604631066322327
1760285884091411700,0.80441162109375,9.68005657196045,2.0254945755004883,0.0933738648891449
1760285884101411600,0.81441162109375,9.754277229309082,1.9728221893310547,0.15083470940589905
1760285884111411700,0.82441162109375,6.402394771575928,1.3335703611373901,-0.44532153010368347
1760285884121411600,0.83441162109375,8.447042465209961,2.1140801906585693,-0.002394201699644327
1760285884131411700,0.84441162109375,10.01524543762207,2.3798365592956543,0.15322890877723694
1760285884141411600,0.85441162109375,10.64970874786377,2.1092917919158936,0.0694318488240242
1760285884151411700,0.86441162109375,10.23311710357666,1.98958158493042,-0.3878606855869293
1760285884161411600,0.87441162109375,9.96017837524414,1.9632453918457031,-0.2968810200691223
1760285884171411700,0.88441162109375,9.720758438110352,1.7764976024627686,-0.2753331959247589
